1       , "2005-01-21 12:00:00", 103.158615, 23.986723, 1.082828e+00, 1.049476e+02, 2.431751e+01, 1.647626e+00, 1.014759e+02, 2.100270e+01, 3.663448e+00, 1.030191e+02, 2.427604e+01, 5.604035e+00, 1.096875e+02, 2.437500e+01, 8.007136e+00, 
1       , "2005-01-21 18:00:00", 104.561607, 23.714087, 1.432895e+00, 1.061200e+02, 2.513692e+01, 2.634090e+00, 1.039141e+02, 2.164658e+01, 3.452235e+00, 1.000000e+25, 1.000000e+25, 6.539654e+00, 1.096875e+02, 2.562500e+01, 1.079061e+01, 
1       , "2005-01-22 00:00:00", 108.172791, 26.146818, 1.624066e+00, 1.091385e+02, 2.715819e+01, 2.825990e+00, 1.054833e+02, 2.249243e+01, 2.286693e+00, 1.000000e+25, 1.000000e+25, 4.041922e+00, 1.134375e+02, 2.437500e+01, 1.377578e+01, 
1       , "2005-01-22 06:00:00", 109.824135, 26.799847, 1.895104e+00, 1.103757e+02, 2.737228e+01, 3.807014e+00, 1.075974e+02, 2.341212e+01, 2.433556e+00, 1.000000e+25, 1.000000e+25, 3.241483e+00, 1.153125e+02, 2.437500e+01, 1.318116e+01, 
1       , "2005-01-22 12:00:00", 111.365631, 28.593851, 2.143522e+00, 1.108470e+02, 2.779307e+01, 3.703116e+00, 1.000000e+25, 1.000000e+25, 3.459359e-01, 1.000000e+25, 1.000000e+25, 2.148184e+00, 1.153125e+02, 2.437500e+01, 1.287503e+01, 
1       , "2005-01-22 18:00:00", 113.378975, 29.036768, 2.476407e+00, 1.156001e+02, 2.944515e+01, 4.237134e+00, 1.000000e+25, 1.000000e+25, -6.613243e-01, 1.000000e+25, 1.000000e+25, 3.105935e-02, 1.171875e+02, 2.437500e+01, 1.177745e+01, 
1       , "2005-01-23 00:00:00", 113.654739, 28.677519, 2.869710e+00, 1.159633e+02, 2.945036e+01, 5.620111e+00, 1.000000e+25, 1.000000e+25, 6.698429e-01, 1.000000e+25, 1.000000e+25, -2.432848e+00, 1.134375e+02, 3.312500e+01, 1.168922e+01, 
1       , "2005-01-23 06:00:00", 113.680496, 28.715353, 2.395195e+00, 1.154058e+02, 3.037963e+01, 4.866614e+00, 1.000000e+25, 1.000000e+25, 1.644857e-01, 1.000000e+25, 1.000000e+25, -2.900905e+00, 1.153125e+02, 3.187500e+01, 1.311020e+01, 
1       , "2005-01-23 12:00:00", 113.400963, 30.225113, 2.091684e+00, 1.152826e+02, 3.119221e+01, 5.462844e+00, 1.000000e+25, 1.000000e+25, 3.112438e+00, 1.112345e+02, 3.440335e+01, 5.730990e+00, 1.190625e+02, 2.937500e+01, 1.155572e+01, 
1       , "2005-01-23 18:00:00", 115.059731, 31.629364, 2.170122e+00, 1.163137e+02, 3.173548e+01, 6.329026e+00, 1.109924e+02, 3.115885e+01, 8.515872e+00, 1.147205e+02, 3.503407e+01, 5.720869e+00, 1.190625e+02, 3.062500e+01, 1.267048e+01, 
1       , "2005-01-24 00:00:00", 116.687515, 32.310257, 2.067905e+00, 1.176457e+02, 3.221804e+01, 5.975769e+00, 1.163380e+02, 3.373811e+01, 7.668700e+00, 1.180690e+02, 3.519474e+01, 5.772861e+00, 1.209375e+02, 3.062500e+01, 1.242231e+01, 
1       , "2005-01-24 06:00:00", 118.253967, 32.780392, 1.812108e+00, 1.188609e+02, 3.256406e+01, 3.883673e+00, 1.188157e+02, 3.430659e+01, 6.268708e+00, 1.233511e+02, 3.531025e+01, 5.044614e+00, 1.228125e+02, 3.187500e+01, 1.130798e+01, 
1       , "2005-01-24 12:00:00", 118.084656, 34.856304, 1.858961e+00, 1.157906e+02, 3.180326e+01, 2.577395e+00, 1.140614e+02, 3.307949e+01, 7.037075e+00, 1.128943e+02, 3.500853e+01, 3.915878e+00, 1.228125e+02, 3.187500e+01, 1.152323e+01, 
1       , "2005-01-24 18:00:00", 122.734711, 33.941902, 1.946642e+00, 1.246317e+02, 3.267470e+01, 3.303174e+00, 1.183150e+02, 3.422228e+01, 6.844893e+00, 1.000000e+25, 1.000000e+25, 2.864095e+00, 1.265625e+02, 2.937500e+01, 1.382215e+01, 
1       , "2005-01-25 00:00:00", 125.471016, 34.393200, 2.375139e+00, 1.271334e+02, 3.264476e+01, 4.675365e+00, 1.236762e+02, 3.580362e+01, 6.696007e+00, 1.219706e+02, 3.489387e+01, 3.456349e+00, 1.284375e+02, 3.062500e+01, 1.649145e+01, 
1       , "2005-01-25 06:00:00", 127.829773, 34.810966, 2.654537e+00, 1.292838e+02, 3.286270e+01, 4.753141e+00, 1.271452e+02, 3.622492e+01, 6.871922e+00, 1.259338e+02, 3.439615e+01, 2.347895e+00, 1.321875e+02, 3.312500e+01, 1.640873e+01, 
1       , "2005-01-25 12:00:00", 130.852905, 34.855980, 2.701530e+00, 1.329731e+02, 3.432409e+01, 5.415624e+00, 1.305924e+02, 3.609980e+01, 5.918478e+00, 1.000000e+25, 1.000000e+25, 7.211652e-01, 1.340625e+02, 3.312500e+01, 1.924247e+01, 
1       , "2005-01-25 18:00:00", 134.932495, 34.782986, 2.816243e+00, 1.365740e+02, 3.439473e+01, 7.418727e+00, 1.344145e+02, 3.661837e+01, 5.756896e+00, 1.000000e+25, 1.000000e+25, 1.229903e+00, 1.359375e+02, 3.187500e+01, 2.086748e+01, 
1       , "2005-01-26 00:00:00", 140.127640, 34.678040, 2.939267e+00, 1.403262e+02, 3.423259e+01, 7.686318e+00, 1.370285e+02, 3.675599e+01, 4.504967e+00, 1.000000e+25, 1.000000e+25, -2.277735e-01, 1.415625e+02, 3.187500e+01, 2.366864e+01, 
1       , "2005-01-26 06:00:00", 144.755569, 34.700367, 3.028803e+00, 1.444079e+02, 3.438066e+01, 7.850449e+00, 1.422567e+02, 3.702575e+01, 5.216208e+00, 1.000000e+25, 1.000000e+25, -4.346398e+00, 1.434375e+02, 3.187500e+01, 2.222387e+01, 
1       , "2005-01-26 12:00:00", 148.569748, 34.868591, 3.507516e+00, 1.477057e+02, 3.457916e+01, 7.837379e+00, 1.463204e+02, 3.793813e+01, 4.691219e+00, 1.000000e+25, 1.000000e+25, -2.920730e+00, 1.490625e+02, 3.187500e+01, 2.451176e+01, 
1       , "2005-01-26 18:00:00", 152.265167, 34.945446, 3.983210e+00, 1.529071e+02, 3.480182e+01, 8.528923e+00, 1.501716e+02, 3.818256e+01, 5.839119e+00, 1.000000e+25, 1.000000e+25, -1.255695e+00, 1.546875e+02, 3.187500e+01, 2.551044e+01, 
1       , "2005-01-27 00:00:00", 154.062683, 35.092300, 4.151304e+00, 1.571250e+02, 3.494154e+01, 8.467588e+00, 1.523610e+02, 3.829771e+01, 6.561122e+00, 1.000000e+25, 1.000000e+25, -5.711551e-01, 1.565625e+02, 3.312500e+01, 2.699452e+01, 
1       , "2005-01-27 06:00:00", 156.456467, 35.314457, 4.090404e+00, 1.615704e+02, 3.493303e+01, 8.919497e+00, 1.549279e+02, 3.812810e+01, 5.427779e+00, 1.000000e+25, 1.000000e+25, 7.144957e-01, 1.546875e+02, 3.187500e+01, 2.764317e+01, 
1       , "2005-01-27 12:00:00", 156.486771, 35.699543, 4.225600e+00, 1.000000e+25, 1.000000e+25, 6.391755e+00, 1.542877e+02, 3.734571e+01, 6.412497e+00, 1.000000e+25, 1.000000e+25, 4.887271e-01, 1.565625e+02, 3.187500e+01, 2.978521e+01, 
1       , "2005-01-27 18:00:00", 157.699860, 36.652542, 5.062497e+00, 1.550540e+02, 3.987906e+01, 1.103090e+01, 1.587118e+02, 3.784329e+01, 8.313175e+00, 1.000000e+25, 1.000000e+25, 3.998987e+00, 1.603125e+02, 3.187500e+01, 3.160608e+01, 
1       , "2005-01-28 00:00:00", 159.710510, 38.057465, 5.865834e+00, 1.574506e+02, 4.082200e+01, 1.539897e+01, 1.550976e+02, 4.057222e+01, 1.154499e+01, 1.546208e+02, 3.832483e+01, 1.422388e+01, 1.621875e+02, 3.312500e+01, 3.097211e+01, 
1       , "2005-01-28 06:00:00", 161.476791, 40.055687, 6.613994e+00, 1.595686e+02, 4.172750e+01, 2.005133e+01, 1.590291e+02, 4.062951e+01, 1.372955e+01, 1.609611e+02, 3.753695e+01, 1.178475e+01, 1.621875e+02, 3.437500e+01, 2.903819e+01, 
1       , "2005-01-28 12:00:00", 161.063675, 42.352119, 7.375926e+00, 1.618258e+02, 4.235842e+01, 2.120207e+01, 1.624688e+02, 4.028950e+01, 1.227390e+01, 1.624941e+02, 4.163240e+01, 9.134653e+00, 1.603125e+02, 4.062500e+01, 2.908552e+01, 
